GeneID	interaction.padj	earlySig	middleSig	lateSig	RegulationOnDS	CNV_SW	GWAS_min_pvalue	1k_min_pvalue
GRMZM2G311883	0.614201592	no	no	no	NA	noCNV	NA	0.485705681
GRMZM2G311898	1.32E-08	no	yes	no	others	noCNV	0.407364475	0.407364475
GRMZM2G311919	0.351363511	no	no	no	NA	noCNV	0.01526075	0.01526075
GRMZM2G311961	0.403538625	no	no	no	NA	noCNV	0.144695703	0.078338278
GRMZM2G311969	0.739726716	no	no	no	NA	noCNV	0.806518635	0.806518635
GRMZM2G312026	0.196759038	no	no	no	NA	noCNV	0.078299314	0.074182238
GRMZM2G312061	1.51E-05	no	no	no	others	noCNV	NA	NA
GRMZM2G312069	5.77E-21	no	yes	yes	DownOnDS	DownCNV/PAV	0.07849844	0.07849844
GRMZM2G312075	0.452495134	no	no	no	NA	noCNV	0.991160129	0.991160129
GRMZM2G312078	0.807466685	no	no	no	NA	noCNV	0.156293009	0.156293009
GRMZM2G312091	0.923805934	no	no	no	NA	noCNV	0.092672368	0.092672368
GRMZM2G312110	0.301480379	no	no	no	NA	noCNV	0.449625001	0.449625001
GRMZM2G312146	0.143053649	no	no	no	NA	noCNV	0.625937393	0.625937393
GRMZM2G312201	0.101573208	no	no	no	NA	noCNV	0.050523246	0.050523246
GRMZM2G312244	0.376508229	no	no	no	NA	noCNV	0.204193791	0.001765353
GRMZM2G312274	0.798143026	no	no	no	NA	DownCNV/PAV	0.000575106	0.000575106
GRMZM2G312365	0.071302329	no	no	no	NA	noCNV	0.422854579	0.422854579
GRMZM2G312419	0.267608537	no	no	no	NA	noCNV	0.042180425	0.042180425
GRMZM2G312434	0.050720985	no	no	no	NA	noCNV	0.01862863	0.01862863
GRMZM2G312438	0.299351243	no	no	no	NA	noCNV	0.279788649	0.129983876
GRMZM2G312501	0.630413118	no	no	no	NA	noCNV	0.063390318	0.063390318
GRMZM2G312521	0.02027831	no	yes	no	UpOnDS	noCNV	0.005931975	0.005931975
GRMZM2G312661	2.67E-05	no	no	yes	others	noCNV	0.150210077	0.150210077
GRMZM2G312693	0.421580252	no	no	no	NA	noCNV	0.229912384	0.229912384
GRMZM2G312712	2.40E-07	no	no	no	UpOnDS	noCNV	0.950840551	0.950840551
GRMZM2G312732	0.640448383	no	no	no	NA	noCNV	0.192555774	0.015674291
GRMZM2G312736	0.045419198	no	no	no	others	DownCNV/PAV	0.028052832	0.028052832
GRMZM2G312738	0.948137896	no	no	no	NA	noCNV	0.083069274	0.083069274
GRMZM2G312806	0.936870712	no	no	no	NA	noCNV	0.062233876	0.062233876
GRMZM2G312838	0.001710678	no	no	no	DownOnDS	noCNV	0.105665292	0.105665292
GRMZM2G312839	0.067381673	no	no	no	NA	noCNV	0.107560767	0.107560767
GRMZM2G312871	0.992542634	no	no	no	NA	noCNV	0.964721105	0.580447511
GRMZM2G312877	0.008589121	no	yes	no	UpOnDS	noCNV	0.027241436	0.027241436
GRMZM2G312910	0.55459872	no	no	no	NA	noCNV	0.01144142	0.01144142
GRMZM2G312944	0.930105162	no	no	no	NA	noCNV	0.161039468	0.161039468
GRMZM2G312954	0.897520816	no	no	no	NA	noCNV	0.288216778	0.146865566
GRMZM2G312970	0.19195424	no	no	no	NA	noCNV	0.088029737	0.018603267
GRMZM2G312974	0.198919122	no	no	no	NA	noCNV	0.309139058	0.309139058
GRMZM2G312997	1.31E-13	no	yes	yes	DownOnDS	noCNV	0.625345247	0.625345247
GRMZM2G313009	0.919642184	no	no	no	NA	noCNV	0.036558187	0.036558187
GRMZM2G313011	0.526828707	no	no	no	NA	noCNV	NA	NA
GRMZM2G313020	0.231783041	no	no	no	NA	noCNV	0.900894296	0.900894296
GRMZM2G313027	0.001833819	no	yes	no	DownOnDS	noCNV	0.24451525	0.24451525
GRMZM2G313041	0.954200389	no	no	no	NA	noCNV	0.65094907	0.417047362
GRMZM2G313058	0.025742247	no	no	no	others	noCNV	0.596087858	0.596087858
GRMZM2G313068	0.336175804	no	no	no	NA	noCNV	0.013360858	0.013360858
GRMZM2G313078	0.006729608	no	no	no	UpOnDS	DownCNV/PAV	NA	0.013360858
GRMZM2G313101	0.132352708	no	no	no	NA	DownCNV/PAV	0.068498041	0.050231563
GRMZM2G313104	0.016468612	no	yes	no	others	DownCNV/PAV	NA	NA
GRMZM2G313162	0.94368519	no	no	no	NA	noCNV	0.456223701	0.456223701
GRMZM2G313184	1.35E-05	no	no	yes	DownOnDS	DownCNV/PAV	NA	NA
GRMZM2G313305	0.959953219	no	no	no	NA	noCNV	NA	NA
GRMZM2G313320	0.573727566	no	no	no	NA	DownCNV/PAV	0.130064208	0.130064208
GRMZM2G313341	0.286574266	no	no	no	NA	noCNV	0.071429846	0.071429846
GRMZM2G313448	0.103515581	no	no	no	NA	noCNV	0.101881294	0.022282066
GRMZM2G313460	0.159313364	no	no	no	NA	noCNV	0.003023674	0.003023674
GRMZM2G313481	0.346502801	no	no	no	NA	noCNV	0.016460323	0.016460323
GRMZM2G313553	0.88969128	no	no	no	NA	noCNV	0.023915674	0.023915674
GRMZM2G313643	0.002437041	no	no	no	DownOnDS	noCNV	0.08378154	0.033736858
GRMZM2G313649	0.653051189	no	no	no	NA	noCNV	0.039443883	0.039443883
GRMZM2G313656	0.335370997	no	no	no	NA	noCNV	0.118583365	0.118583365
GRMZM2G313672	0.021491362	no	no	no	DownOnDS	noCNV	0.033736858	0.033736858
GRMZM2G313678	0.991037612	no	no	no	NA	noCNV	0.230667327	0.230667327
GRMZM2G313737	2.54E-05	no	no	yes	UpOnDS	noCNV	0.03506542	0.03506542
GRMZM2G313750	0.561048158	no	no	no	NA	noCNV	NA	0.599286832
GRMZM2G313761	0.889173073	no	no	no	NA	noCNV	0.491121371	0.491121371
GRMZM2G313867	0.133362965	no	no	no	NA	noCNV	0.039354506	0.039354506
GRMZM2G313909	0.847006452	no	no	no	NA	noCNV	NA	NA
GRMZM2G313944	0.118532881	no	no	no	NA	noCNV	0.001324555	0.001324555
GRMZM2G314064	0.749856607	no	no	no	NA	noCNV	0.120228816	0.120228816
GRMZM2G314094	0.694091087	no	no	no	NA	noCNV	0.585067835	0.585067835
GRMZM2G314110	0.305165811	no	no	no	NA	noCNV	0.047711325	0.047711325
GRMZM2G314125	0.974375024	no	no	no	NA	DownCNV/PAV	0.448606729	0.448606729
GRMZM2G314133	0.014950699	no	no	no	UpOnDS	noCNV	0.276134545	0.276134545
GRMZM2G314233	0.625318892	no	no	no	NA	noCNV	NA	NA
GRMZM2G314328	0.088167429	no	no	no	NA	UpCNV	NA	NA
GRMZM2G314386	0.709795535	no	no	no	NA	noCNV	0.040656801	0.040656801
GRMZM2G314396	2.44E-08	yes	no	yes	others	noCNV	0.017548324	0.017548324
GRMZM2G314412	0.087490209	no	no	no	NA	noCNV	NA	0.339692207
GRMZM2G314520	0.063550097	no	no	no	NA	DownCNV/PAV	0.007379753	0.007379753
GRMZM2G314546	6.98E-09	no	no	yes	UpOnDS	noCNV	0.010621268	0.010621268
GRMZM2G314563	0.242986812	no	no	no	NA	noCNV	0.165082764	0.165082764
GRMZM2G314582	0.97677819	no	no	no	NA	noCNV	0.4024112	0.4024112
GRMZM2G314593	0.597062256	no	no	no	NA	noCNV	NA	NA
GRMZM2G314647	1.01E-05	no	no	no	DownOnDS	noCNV	0.08633521	0.08633521
GRMZM2G314652	0.00128181	no	no	no	DownOnDS	noCNV	0.322121499	0.322121499
GRMZM2G314656	0.346993384	no	no	no	NA	noCNV	0.08280089	0.08280089
GRMZM2G314660	0.282729162	no	no	no	NA	noCNV	0.065754067	0.065754067
GRMZM2G314661	0.583517909	no	no	no	NA	noCNV	0.043587309	0.043587309
GRMZM2G314667	0.27787549	no	no	no	NA	noCNV	0.470020449	0.470020449
GRMZM2G314679	1.36E-11	no	yes	no	DownOnDS	noCNV	0.036837043	0.036837043
GRMZM2G314692	0.003306684	no	yes	no	UpOnDS	noCNV	0.277365038	0.277365038
GRMZM2G314707	0.302419705	no	no	no	NA	noCNV	0.065067986	0.065067986
GRMZM2G314769	0.163749421	no	no	no	NA	noCNV	0.286108426	0.286108426
GRMZM2G314882	0.510134896	no	no	no	NA	DownCNV/PAV	0.107750083	0.107750083
GRMZM2G314898	0.100829193	no	no	no	NA	noCNV	0.003996401	0.003996401
GRMZM2G314954	0.00025347	no	yes	no	others	DownCNV/PAV	NA	NA
GRMZM2G314955	0.212030405	no	no	no	NA	noCNV	0.037959701	0.037959701
GRMZM2G315072	4.17E-20	no	no	no	DownOnDS	noCNV	0.403834229	0.403834229
GRMZM2G315121	0.087033681	no	no	no	NA	noCNV	0.176515043	0.176515043
GRMZM2G315125	0.010047119	no	no	no	DownOnDS	noCNV	0.141526175	0.141526175
GRMZM2G315127	0.626524579	no	no	no	NA	noCNV	0.08604235	0.08604235
GRMZM2G315150	0.801011222	no	no	no	NA	DownCNV/PAV	NA	NA
GRMZM2G315176	0.920803408	no	no	no	NA	noCNV	0.08604235	0.08604235
GRMZM2G315199	0.019782882	no	no	no	others	noCNV	0.179958217	0.100996211
GRMZM2G315230	0.530637862	no	no	no	NA	noCNV	0.02728565	0.02728565
GRMZM2G315264	0.004155361	no	no	yes	UpOnDS	noCNV	0.045632226	0.013674572
GRMZM2G315375	0.059067803	no	no	no	NA	noCNV	0.003407196	0.003407196
GRMZM2G315401	0.569886684	no	no	no	NA	noCNV	0.040422608	0.040422608
GRMZM2G315431	0.005500386	no	yes	yes	others	noCNV	0.081831447	0.081831447
GRMZM2G315506	0.399370584	no	no	no	NA	noCNV	0.962893482	0.962893482
GRMZM2G315515	0.712077995	no	no	no	NA	DownCNV/PAV	0.055856278	0.055856278
GRMZM2G315594	0.543737452	no	no	no	NA	noCNV	NA	NA
GRMZM2G315726	0.232068566	no	no	no	NA	noCNV	0.014367286	0.014367286
GRMZM2G315730	0.791345295	no	no	no	NA	noCNV	0.262070515	0.262070515
GRMZM2G315767	0.182107773	no	no	no	NA	noCNV	0.01436693	0.01436693
GRMZM2G315769	0.378695686	no	no	no	NA	noCNV	0.016607632	0.016607632
GRMZM2G315806	0.3402812	no	no	no	NA	noCNV	0.650213782	0.650213782
GRMZM2G315848	2.85E-05	no	no	no	DownOnDS	noCNV	0.012130432	0.012130432
GRMZM2G315902	0.657005199	no	no	no	NA	noCNV	0.409236173	0.409236173
GRMZM2G315931	0.183970273	no	no	no	NA	noCNV	0.058751854	0.058751854
GRMZM2G316007	2.81E-07	no	no	yes	DownOnDS	noCNV	NA	0.782976582
GRMZM2G316030	0.01308039	no	no	no	UpOnDS	noCNV	NA	NA
GRMZM2G316033	0.000433592	no	no	yes	DownOnDS	noCNV	NA	NA
GRMZM2G316113	0.786539703	no	no	no	NA	noCNV	0.388383521	0.388383521
GRMZM2G316136	0.018093044	no	no	no	DownOnDS	noCNV	0.008367168	0.008367168
GRMZM2G316191	0.239374746	no	no	no	NA	noCNV	0.547133584	0.547133584
GRMZM2G316214	8.40E-10	no	no	no	DownOnDS	noCNV	NA	NA
GRMZM2G316232	0.018610168	no	no	no	UpOnDS	noCNV	0.193229388	0.193229388
GRMZM2G316275	2.34E-14	no	no	yes	DownOnDS	noCNV	0.757715789	0.757715789
GRMZM2G316534	0.006904601	no	no	no	DownOnDS	noCNV	0.072157887	0.072157887
GRMZM2G316635	0.295798393	no	no	no	NA	noCNV	0.104888239	0.104888239
GRMZM2G316665	0.918695122	no	no	no	NA	noCNV	NA	NA
GRMZM2G316749	1.05E-11	no	yes	no	others	noCNV	0.021941422	0.013417945
GRMZM2G316758	0.069644488	no	no	no	NA	noCNV	0.03635892	0.013417945
GRMZM2G316778	0.071318915	no	no	no	NA	noCNV	NA	0.435067475
GRMZM2G316781	0.441771172	no	no	no	NA	noCNV	NA	NA
GRMZM2G316807	0.04466074	no	no	yes	UpOnDS	noCNV	0.537424846	0.537424846
GRMZM2G316827	0.970210316	no	no	no	NA	noCNV	0.4712619	0.4712619
GRMZM2G316840	0.000133981	no	yes	no	others	noCNV	0.634030982	0.60737454
GRMZM2G316889	0.969389223	no	no	no	NA	noCNV	0.098761809	0.098761809
GRMZM2G316904	0.759325282	no	no	no	NA	noCNV	0.188710301	0.188710301
GRMZM2G316907	0.967785435	no	no	no	NA	noCNV	0.484466144	0.188710301
GRMZM2G316925	0.511046265	no	no	no	NA	noCNV	NA	0.115762146
GRMZM2G316967	0.224599886	no	no	no	NA	noCNV	0.002142165	0.002142165
GRMZM2G317021	0.940820843	no	no	no	NA	noCNV	0.174719287	0.012948748
GRMZM2G317033	0.622914994	no	no	no	NA	DownCNV/PAV	NA	0.06831642
GRMZM2G317051	0.534834457	no	no	no	NA	noCNV	0.460106955	0.107188861
GRMZM2G317069	0.630631662	no	no	no	NA	noCNV	NA	0.078885756
GRMZM2G317098	0.156437038	no	no	no	NA	noCNV	0.024710663	0.024710663
GRMZM2G317262	0.922574285	no	no	no	NA	noCNV	0.104435341	0.104435341
GRMZM2G317285	0.949171557	no	no	no	NA	noCNV	0.214665816	0.123276959
GRMZM2G317330	0.652138688	no	no	no	NA	noCNV	0.087790551	0.087790551
GRMZM2G317386	0.160709751	no	no	no	NA	noCNV	NA	0.009808041
GRMZM2G317426	0.110473746	no	no	no	NA	DownCNV/PAV	0.011590905	0.011590905
GRMZM2G317450	1.20E-05	no	no	no	DownOnDS	noCNV	0.020249021	0.020249021
GRMZM2G317487	0.421179162	no	no	no	NA	noCNV	NA	NA
GRMZM2G317535	0.967639346	no	no	no	NA	noCNV	NA	NA
GRMZM2G317584	0.011620043	no	no	no	UpOnDS	noCNV	0.032010113	0.032010113
GRMZM2G317614	1.81E-15	yes	no	yes	others	noCNV	NA	NA
GRMZM2G317652	0.004176033	no	no	no	UpOnDS	noCNV	0.08999089	0.08999089
GRMZM2G317696	0.91032012	no	no	no	NA	noCNV	NA	NA
GRMZM2G317738	0.732988738	no	no	no	NA	noCNV	0.091664788	0.091664788
GRMZM2G317743	3.21E-08	no	yes	no	DownOnDS	noCNV	0.120229614	0.120229614
GRMZM2G317770	0.02244884	no	no	no	others	noCNV	0.057442192	0.057442192
GRMZM2G317801	0.404278628	no	no	no	NA	noCNV	0.807202445	0.40768044
GRMZM2G317835	0.646539633	no	no	no	NA	noCNV	0.092666539	0.092666539
GRMZM2G317900	0.186297269	no	no	no	NA	noCNV	0.024325015	0.024325015
GRMZM2G317931	0.065711221	no	no	no	NA	DownCNV/PAV	0.086191582	0.086191582
GRMZM2G317938	0.368617524	no	no	no	NA	noCNV	0.009415081	0.009415081
GRMZM2G318010	0.007701865	no	no	no	UpOnDS	noCNV	0.29483725	0.29483725
GRMZM2G318057	0.058981052	no	no	no	NA	DownCNV/PAV	NA	NA
GRMZM2G318156	0.456988539	no	no	no	NA	noCNV	NA	NA
GRMZM2G318180	0.003680583	no	yes	no	others	noCNV	0.009947216	0.009947216
GRMZM2G318213	0.82520606	no	no	no	NA	noCNV	0.337527146	0.167494347
GRMZM2G318220	0.580659217	no	no	no	NA	noCNV	0.172999241	0.171514144
GRMZM2G318296	0.020852765	no	no	no	others	noCNV	NA	NA
GRMZM2G318319	0.983701109	no	no	no	NA	noCNV	0.252769696	0.252769696
GRMZM2G318346	8.91E-06	no	no	no	DownOnDS	noCNV	0.029539796	0.029539796
GRMZM2G318375	0.766832597	no	no	no	NA	noCNV	0.425770397	0.298528203
GRMZM2G318408	0.00185473	no	yes	no	UpOnDS	noCNV	0.022840851	0.022840851
GRMZM2G318475	0.772897419	no	no	no	NA	noCNV	0.002623215	0.002623215
GRMZM2G318526	0.035329643	no	no	no	others	noCNV	NA	NA
GRMZM2G318527	0.319253581	no	no	no	NA	noCNV	0.10777999	0.10777999
GRMZM2G318592	0.348193403	no	no	no	NA	noCNV	0.008591841	0.008591841
GRMZM2G318614	0.006766794	no	yes	no	others	noCNV	NA	NA
GRMZM2G318635	0.271559321	no	no	no	NA	noCNV	0.054334903	0.054334903
GRMZM2G318652	0.000302966	yes	yes	yes	others	noCNV	0.193992848	0.193992848
GRMZM2G318662	1.14E-19	no	yes	yes	DownOnDS	noCNV	0.002516826	0.002516826
GRMZM2G318671	0.994035649	no	no	no	NA	noCNV	0.14140752	0.14140752
GRMZM2G318681	0.840002643	no	no	no	NA	noCNV	NA	0.080140802
GRMZM2G318780	0.026342352	no	no	no	UpOnDS	noCNV	0.193584483	0.193584483
GRMZM2G318794	0.968002133	no	no	no	NA	noCNV	0.080841099	0.080841099
GRMZM2G318803	0.120677925	no	no	no	NA	noCNV	0.341120682	0.341120682
GRMZM2G318843	0.834757845	no	no	no	NA	noCNV	0.017783062	0.014443979
GRMZM2G318849	0.251159089	no	no	no	NA	noCNV	0.181914983	0.181914983
GRMZM2G318860	3.38E-05	no	no	yes	UpOnDS	noCNV	0.164098418	0.164098418
GRMZM2G318862	0.540015639	no	no	no	NA	noCNV	0.091114553	0.091114553
GRMZM2G318882	0.001293366	no	no	no	others	noCNV	0.231071856	0.231071856
GRMZM2G318956	0.419401637	no	no	no	NA	noCNV	0.173072586	0.173072586
GRMZM2G318992	0.299898681	no	no	no	NA	noCNV	NA	NA
GRMZM2G319022	0.352816548	no	no	no	NA	noCNV	0.021097842	0.021097842
GRMZM2G319057	0.177165178	no	no	no	NA	noCNV	0.005496141	0.005496141
GRMZM2G319062	3.25E-17	no	yes	no	DownOnDS	noCNV	0.476002117	0.476002117
GRMZM2G319104	0.867715228	no	no	no	NA	noCNV	0.535437595	0.388786689
GRMZM2G319109	0.708915252	no	no	no	NA	noCNV	0.384516751	0.384516751
GRMZM2G319123	2.23E-08	no	no	yes	DownOnDS	noCNV	NA	0.424405013
GRMZM2G319130	0.602295255	no	no	no	NA	noCNV	0.104094292	0.104094292
GRMZM2G319138	0.037107289	no	no	yes	others	noCNV	0.098857258	0.098857258
GRMZM2G319167	0.72852026	no	no	no	NA	noCNV	NA	NA
GRMZM2G319169	0.524032964	no	no	no	NA	noCNV	0.545963845	0.545963845
GRMZM2G319187	0.020163975	no	no	no	UpOnDS	noCNV	0.01870818	0.01870818
GRMZM2G319262	0.001294933	no	yes	no	DownOnDS	noCNV	0.116395112	0.116395112
GRMZM2G319281	0.072484333	no	no	no	NA	noCNV	0.003635933	0.003635933
GRMZM2G319307	5.95E-05	no	yes	no	others	noCNV	0.444915368	0.070998599
GRMZM2G319357	0.339785796	no	no	no	NA	noCNV	0.053117922	0.053117922
GRMZM2G319402	0.282538405	no	no	no	NA	DownCNV/PAV	0.252517481	0.252517481
GRMZM2G319454	0.384232108	no	no	no	NA	noCNV	0.102607019	0.102607019
GRMZM2G319465	0.010966594	no	no	no	DownOnDS	noCNV	0.63758931	0.63758931
GRMZM2G319573	0.370017999	no	no	no	NA	noCNV	0.45175269	0.45175269
GRMZM2G319649	0.29714942	no	no	no	NA	noCNV	0.092004873	0.092004873
GRMZM2G319747	0.058536278	no	no	no	NA	noCNV	0.061360542	0.061360542
GRMZM2G319760	0.58861262	no	no	no	NA	noCNV	0.016498123	0.016498123
GRMZM2G319781	0.079814905	no	no	no	NA	noCNV	0.105652526	0.105652526
GRMZM2G319786	0.052527692	no	no	no	NA	noCNV	NA	0.991498251
GRMZM2G319798	0.691360533	no	no	no	NA	noCNV	0.079773429	0.079773429
GRMZM2G319878	0.366416991	no	no	no	NA	noCNV	0.070200747	0.070200747
GRMZM2G319947	0.202120687	no	no	no	NA	DownCNV/PAV	0.245976572	0.245976572
GRMZM2G319955	0.011743206	no	no	no	UpOnDS	noCNV	0.067964178	0.067964178
GRMZM2G320013	0.184039653	no	no	no	NA	noCNV	0.013564027	0.013564027
GRMZM2G320023	5.18E-13	no	no	yes	DownOnDS	noCNV	NA	NA
GRMZM2G320099	0.036018044	no	no	no	UpOnDS	noCNV	0.006209494	0.006209494
GRMZM2G320117	0.196148073	no	no	no	NA	noCNV	NA	NA
GRMZM2G320135	0.488562153	no	no	no	NA	noCNV	0.265564203	0.265564203
GRMZM2G320140	0.832515269	no	no	no	NA	noCNV	0.078825334	0.078825334
GRMZM2G320152	4.59E-14	no	no	no	DownOnDS	DownCNV/PAV	NA	NA
GRMZM2G320167	0.79340028	no	no	no	NA	noCNV	0.375130527	0.329837039
GRMZM2G320206	8.35E-06	no	yes	no	others	noCNV	0.024912603	0.024912603
GRMZM2G320269	0.134940276	no	no	no	NA	noCNV	0.078293342	0.078293342
GRMZM2G320298	0.009518947	no	yes	yes	UpOnDS	noCNV	0.017203119	0.017203119
GRMZM2G320305	0.047374663	no	no	yes	DownOnDS	noCNV	NA	NA
GRMZM2G320307	0.110495334	no	no	no	NA	noCNV	0.36048285	0.36048285
GRMZM2G320325	0.270899808	no	no	no	NA	noCNV	0.171049359	0.171049359
GRMZM2G320373	3.25E-06	no	no	no	UpOnDS	noCNV	NA	NA
GRMZM2G320399	0.001884575	no	no	no	UpOnDS	noCNV	0.047836161	0.047836161
GRMZM2G320506	0.156093999	no	no	no	NA	DownCNV/PAV	0.005063769	0.005063769
GRMZM2G320521	1.15E-05	no	yes	no	DownOnDS	noCNV	0.012723318	0.006002252
GRMZM2G320549	0.033107171	no	no	no	UpOnDS	noCNV	0.097502845	0.038809589
GRMZM2G320606	0.429409519	no	no	no	NA	noCNV	0.048288048	0.048288048
GRMZM2G320689	0.243368685	no	no	no	NA	noCNV	0.07350751	0.07350751
GRMZM2G320703	0.030259101	no	no	no	UpOnDS	noCNV	0.163660572	0.163660572
GRMZM2G320705	0.020096381	no	no	no	DownOnDS	noCNV	NA	NA
GRMZM2G320723	0.811797887	no	no	no	NA	noCNV	0.097414222	0.08472631
GRMZM2G320786	0.708604171	no	no	no	NA	noCNV	0.5250452	0.5250452
GRMZM2G320799	0.196891627	no	no	no	NA	noCNV	0.010755978	0.010755978
GRMZM2G320802	0.745977868	no	no	no	NA	noCNV	0.280360132	0.280360132
GRMZM2G320827	0.0166977	no	no	no	UpOnDS	noCNV	0.263846102	0.263846102
GRMZM2G320920	0.010559828	no	no	no	UpOnDS	noCNV	0.160571319	0.120917592
GRMZM2G320949	0.958550417	no	no	no	NA	noCNV	0.224676429	0.224676429
GRMZM2G320960	0.102318668	no	no	no	NA	noCNV	0.604940139	0.604940139
GRMZM2G321033	0.966242999	no	no	no	NA	noCNV	NA	0.660237918
GRMZM2G321041	0.242629105	no	no	no	NA	noCNV	0.028372969	0.028372969
GRMZM2G321053	0.031823057	no	no	yes	DownOnDS	noCNV	0.009285646	0.009285646
GRMZM2G321153	0.118220111	no	no	no	NA	noCNV	0.108541563	0.108541563
GRMZM2G321239	0.000356987	yes	yes	yes	others	noCNV	0.078063414	0.078063414
GRMZM2G321290	0.248662262	no	no	no	NA	noCNV	0.043365517	0.043365517
GRMZM2G321354	0.552830352	no	no	no	NA	noCNV	NA	NA
GRMZM2G321404	0.028121263	no	no	no	UpOnDS	noCNV	0.021470453	0.021470453
GRMZM2G321420	0.039945928	no	no	no	UpOnDS	noCNV	0.001345465	0.001345465
GRMZM2G321725	0.001111065	no	yes	no	DownOnDS	noCNV	0.028622378	0.028622378
GRMZM2G321747	0.510474566	no	no	no	NA	noCNV	NA	0.025387067
GRMZM2G321753	0.859558701	no	no	no	NA	noCNV	0.034367332	0.034367332
GRMZM2G321767	0.178351624	no	no	no	NA	noCNV	0.308962769	0.308962769
GRMZM2G321778	0.000425139	no	yes	no	UpOnDS	noCNV	0.141864879	0.141864879
GRMZM2G321810	0.730139827	no	no	no	NA	noCNV	0.806873822	0.806873822
GRMZM2G321839	5.64E-10	no	no	yes	DownOnDS	noCNV	0.104954564	0.104954564
GRMZM2G321870	0.260910255	no	no	no	NA	noCNV	0.086236984	0.034367332
GRMZM2G321940	0.001792252	no	no	yes	UpOnDS	noCNV	0.052237326	0.052237326
GRMZM2G322001	0.34470561	no	no	no	NA	noCNV	0.027380667	0.027380667
GRMZM2G322024	0.001141587	no	no	no	UpOnDS	noCNV	0.00830732	0.00830732
GRMZM2G322047	0.857457837	no	no	no	NA	noCNV	0.049066865	0.015284505
GRMZM2G322090	0.19452891	no	no	no	NA	noCNV	NA	NA
GRMZM2G322129	0.433295499	no	no	no	NA	noCNV	0.083231879	0.083231879
GRMZM2G322186	0.728171428	no	no	no	NA	noCNV	0.085136942	0.085136942
GRMZM2G322220	0.180457132	no	no	no	NA	noCNV	NA	0.098437136
GRMZM2G322314	0.000544245	no	no	no	UpOnDS	noCNV	0.650826778	0.650826778
GRMZM2G322328	0.321652119	no	no	no	NA	noCNV	0.035293519	0.035293519
GRMZM2G322348	0.806034613	no	no	no	NA	noCNV	0.058696487	0.058696487
GRMZM2G322351	0.063830727	no	no	no	NA	noCNV	0.149954948	0.124925163
GRMZM2G322413	0.516050718	no	no	no	NA	noCNV	0.068934441	0.068934441
GRMZM2G322493	0.333225799	no	no	no	NA	noCNV	0.735573649	0.735573649
GRMZM2G322506	0.493463175	no	no	no	NA	noCNV	0.083864132	0.083864132
GRMZM2G322582	0.665156263	no	no	no	NA	noCNV	NA	0.478252787
GRMZM2G322593	0.5850512	no	no	no	NA	noCNV	0.072988369	0.072988369
GRMZM2G322618	4.55E-17	no	no	yes	DownOnDS	noCNV	0.004831934	0.004831934
GRMZM2G322634	0.000322785	no	no	no	UpOnDS	noCNV	0.124475459	0.124475459
GRMZM2G322641	0.002905683	no	no	no	UpOnDS	DownCNV/PAV	0.000750043	0.000750043
GRMZM2G322661	0.953551795	no	no	no	NA	noCNV	0.045233303	0.045233303
GRMZM2G322672	0.005856356	no	no	no	others	noCNV	0.441001531	0.143853862
GRMZM2G322723	0.3460321	no	no	no	NA	noCNV	0.076337942	0.076337942
GRMZM2G322728	0.246383841	no	no	no	NA	noCNV	0.120969306	0.120969306
GRMZM2G322817	5.52E-05	no	yes	no	UpOnDS	noCNV	0.111065638	0.111065638
GRMZM2G322819	0.004659173	no	no	yes	others	DownCNV/PAV	NA	NA
GRMZM2G322844	0.091261163	no	no	no	NA	noCNV	0.971234762	0.971234762
GRMZM2G322846	0.323574557	no	no	no	NA	noCNV	0.477653601	0.059798943
GRMZM2G322866	0.066952935	no	no	no	NA	DownCNV/PAV	0.263560608	0.263560608
GRMZM2G322917	0.297240112	no	no	no	NA	noCNV	0.10541457	0.10541457
GRMZM2G322950	7.63E-06	no	yes	yes	others	noCNV	0.753755822	0.753755822
GRMZM2G322953	0.64484536	no	no	no	NA	noCNV	0.025462298	0.025462298
GRMZM2G323013	0.000127232	no	yes	no	others	noCNV	0.157318697	0.157318697
GRMZM2G323024	0.357042057	no	no	no	NA	noCNV	0.361876808	0.361876808
GRMZM2G323082	0.137296887	no	no	no	NA	noCNV	NA	NA
GRMZM2G323261	0.211250524	no	no	no	NA	noCNV	0.007572042	0.007572042
GRMZM2G323287	0.049686643	no	no	no	UpOnDS	noCNV	0.145879104	0.145879104
GRMZM2G323309	0.249554445	no	no	no	NA	DownCNV/PAV	0.047252116	0.047252116
GRMZM2G323353	0.382073923	no	no	no	NA	noCNV	0.071816828	0.071816828
GRMZM2G323387	0.024664218	no	no	yes	others	noCNV	0.010101321	0.010101321
GRMZM2G323413	0.589119955	no	no	no	NA	DownCNV/PAV	NA	NA
GRMZM2G323415	0.030401262	no	no	no	others	noCNV	0.250132647	0.250132647
GRMZM2G323422	2.49E-16	yes	no	yes	others	noCNV	0.171066238	0.171066238
GRMZM2G323470	0.140837719	no	no	no	NA	noCNV	0.284830875	0.284830875
GRMZM2G323499	0.759419341	no	no	no	NA	noCNV	NA	0.236219105
GRMZM2G323504	0.029874532	no	no	no	DownOnDS	DownCNV/PAV	0.090701834	0.090701834
GRMZM2G323622	0.000348477	no	yes	no	DownOnDS	noCNV	0.106640326	0.106640326
GRMZM2G323672	0.018013887	no	no	no	others	noCNV	0.065847745	0.065847745
GRMZM2G323679	0.021360692	no	yes	no	DownOnDS	noCNV	0.354627503	0.354627503
